,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías,Gender,sentiment
10,10,10,10,13,14,2019-04-21 00:21:39.000,1.1197580571924808e+18,1.1197580571924808e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@sophiaos Rollo vegetal, carne estofada en pimienta y arro de jazmín",Sahara,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['carne', 'pimienta', 'vegetal']",447.75,51.01,21.65,33.99,66.7,29.3,"['Carnes', 'Hierbas y especias', 'Vegetales']",female,Neutral
11,11,11,11,14,15,2019-04-21 00:21:43.000,1.1197580734621778e+18,1.1197580734621778e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",@Nando_J Eres más repetitivo que el chorizo,José,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,['chorizo'],323.0,1.9,23.1,27.0,72.6,0.0,['Carnes'],male,Neutral
12,12,12,12,15,16,2019-04-21 00:24:09.000,1.1197586864471328e+18,1.1197586864471328e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",Baywatch es una fantasía de peli ideal para ver mientras comes nachos y patatas con tus amiguis.,ATZUR,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['patatas'],538.0,49.5,34.9,6.5,0.0,4.0,['Vegetales'],,Positive
13,13,13,13,17,18,2019-04-21 00:29:52.000,1.1197601245272392e+18,1.1197601245272392e+18,es,"{'id': '60cccc0c755af900', 'url': 'https://api.twitter.com/1.1/geo/id/60cccc0c755af900.json', 'place_type': 'city', 'name': 'La Línea de la Concepción', 'full_name': 'La Línea de la Concepción, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.370787, 36.154028], [-5.370787, 36.246539], [-5.310636, 36.246539], [-5.310636, 36.154028]]]}, 'attributes': {}}",Nunca he tenido uno de esos de la manzana oye :3 ya va siendo hora xDD #ChollometroEsAhorro,WonderMiri,España,La Línea de la Concepción,"(-5.370787, 36.154028)",Andalucía,yes,['manzana'],50.0,24.0,0.0,0.3,0.0,2.0,['Frutas'],,Neutral
14,14,14,14,19,21,2019-04-21 00:37:47.000,1.119762116255322e+18,1.119762116255322e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}","@Purplemi3 @JuanDiegoMata @elllamadorcsr @Hdad_Trinidad Dígame usted, si poder ir a un bar a comer, beber cerveza o… https://t.co/GqMQr6VDtp",Antonio,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,['Bebidas Alcoholicas'],male,Positive
15,15,15,15,20,22,2019-04-21 00:37:56.000,1.1197621553043784e+18,1.1197621553043784e+18,es,"{'id': '7974acce42d034d5', 'url': 'https://api.twitter.com/1.1/geo/id/7974acce42d034d5.json', 'place_type': 'city', 'name': 'Santa Cruz de Tenerife', 'full_name': 'Santa Cruz de Tenerife, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-16.343595, 28.409769], [-16.343595, 28.589393], [-16.119363, 28.589393], [-16.119363, 28.409769]]]}, 'attributes': {}}",@DavidSuarez_V De tal palo....... Guarretes. Un pepino da mas morbo que vosotros! Ufffff me revienta tanto añejo.,manoli,España,Santa Cruz de Tenerife,"(-16.343595, 28.409769)",Islas Canarias,yes,['pepino'],12.0,4.0,0.1,0.7,0.0,0.8,['Vegetales'],female,Neutral
16,16,16,16,21,23,2019-04-21 00:39:44.000,1.1197626065568972e+18,1.1197626065568972e+18,es,"{'id': '29d2b0eac7d450dc', 'url': 'https://api.twitter.com/1.1/geo/id/29d2b0eac7d450dc.json', 'place_type': 'city', 'name': 'Santa María de Guía de Gran Canaria', 'full_name': 'Santa María de Guía de Gran Canaria, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-15.647988999999999, 28.036926], [-15.647988999999999, 28.172012], [-15.583268, 28.172012], [-15.583268, 28.036926]]]}, 'attributes': {}}",Los chupitos de ron miel los carga el diablo 🤢,Kevin,España,Santa María de Guía de Gran Canaria,"(-15.647988999999999, 28.036926)",Islas Canarias,yes,['miel'],315.0,76.8,0.0,0.5,0.0,0.0,['Dulces'],male,Neutral
17,17,17,17,22,24,2019-04-21 00:44:46.000,1.1197638735219098e+18,1.1197638735219098e+18,es,"{'id': '3180c84d9aadf89f', 'url': 'https://api.twitter.com/1.1/geo/id/3180c84d9aadf89f.json', 'place_type': 'city', 'name': 'Sotragero', 'full_name': 'Sotragero, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.735891, 42.398956], [-3.735891, 42.430303], [-3.691056, 42.430303], [-3.691056, 42.398956]]]}, 'attributes': {}}",@DamienKarrasSJ Yo siempre que puedo me pillo una buena torrija,sotragering,España,Sotragero,"(-3.735891, 42.398956)",Castilla y León,yes,['torrija'],236.0,18.31,16.0,5.06,88.0,1.0,['Cereales y derivados'],,Neutral
18,18,18,18,24,27,2019-04-21 00:52:09.000,1.119765732320002e+18,1.119765732320002e+18,es,"{'id': '7974acce42d034d5', 'url': 'https://api.twitter.com/1.1/geo/id/7974acce42d034d5.json', 'place_type': 'city', 'name': 'Santa Cruz de Tenerife', 'full_name': 'Santa Cruz de Tenerife, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-16.343595, 28.409769], [-16.343595, 28.589393], [-16.119363, 28.589393], [-16.119363, 28.409769]]]}, 'attributes': {}}",@AlbertokGC Poca fé si de veras tuvieras fé como un grano de mostaza verías un fuego y los peces y el sonriendo te a tu lado,reina,España,Santa Cruz de Tenerife,"(-16.343595, 28.409769)",Islas Canarias,yes,['mostaza'],133.0,10.0,20.0,5.9,0.0,1.3,['Hierbas y especias'],female,Positive
19,19,19,19,25,28,2019-04-21 00:52:39.000,1.1197658586440376e+18,1.1197658586440376e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@wertoroyo Acabo de escupir mi zumo por leer esto. Quiero mi zumo de vuelta 😤,Borja,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['zumo'],43.0,9.8,0.0,0.0,0.0,0.0,['Bebidas'],male,Neutral
20,20,20,20,30,35,2019-04-21 01:04:18.000,1.1197687892336886e+18,1.1197687892336886e+18,es,"{'id': '7fcb99706d726d06', 'url': 'https://api.twitter.com/1.1/geo/id/7fcb99706d726d06.json', 'place_type': 'city', 'name': 'El Gastor', 'full_name': 'El Gastor, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.38172, 36.805118], [-5.38172, 36.875992], [-5.301759, 36.875992], [-5.301759, 36.805118]]]}, 'attributes': {}}","El otro día me dijeron en un chiringuito que no se llamaba ""Crema Catalana"" sino ""Crema Artículo 155""",Eva,España,El Gastor,"(-5.38172, 36.805118)",Andalucía,yes,['Crema'],159.0,22.3,5.36,4.9,120.0,0.3,['Productos lacteos'],female,Neutral
21,21,21,21,31,36,2019-04-21 01:04:43.000,1.119768893080449e+18,1.119768893080449e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}",@Gloglugli Weno vale dame una cerveza yokse,Inmarcesible,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,['Bebidas Alcoholicas'],,Neutral
22,22,22,22,32,37,2019-04-21 01:08:26.000,1.1197698316565792e+18,1.1197698316565792e+18,es,"{'id': 'cac4655c0c6185de', 'url': 'https://api.twitter.com/1.1/geo/id/cac4655c0c6185de.json', 'place_type': 'city', 'name': 'Uceda', 'full_name': 'Uceda, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.511548, 40.763348], [-3.511548, 40.882702], [-3.390451, 40.882702], [-3.390451, 40.763348]]]}, 'attributes': {}}",@bond_ono @pigdemont_ Ánimo amigo! El problema es de el huido traidor por verse representado en un cerdo con melena… https://t.co/hHJh29BpdK,Carmen,España,Uceda,"(-3.511548, 40.763348)",Castilla la Mancha,yes,['cerdo'],271.0,0.0,17.04,27.34,90.0,0.0,['Carnes'],female,Neutral
23,23,23,23,33,38,2019-04-21 01:09:39.000,1.119770135978492e+18,1.119770135978492e+18,es,"{'id': 'fbd9222706a6ca58', 'url': 'https://api.twitter.com/1.1/geo/id/fbd9222706a6ca58.json', 'place_type': 'city', 'name': 'Avilés', 'full_name': 'Avilés, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.954536, 43.53042], [-5.954536, 43.597096], [-5.875733, 43.597096], [-5.875733, 43.53042]]]}, 'attributes': {}}",'El director'. David Jiménez descubre la sopa de ajo https://t.co/KTANVxuzSq,Joaquín,España,Avilés,"(-5.954536, 43.53042)",Asturias,yes,"['sopa', 'ajo']",419.33,95.9,4.85,20.380000000000006,74.0,6.11,"['Sopas', 'Vegetales']",male,Neutral
24,24,24,24,35,41,2019-04-21 01:17:29.000,1.1197721063912038e+18,1.1197721063912038e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}",@Gloglugli Quiero patatas del Lizarran,Inmarcesible,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,['patatas'],538.0,49.5,34.9,6.5,0.0,4.0,['Vegetales'],,Neutral
25,25,25,25,38,44,2019-04-21 01:30:48.000,1.119775459158438e+18,1.119775459158438e+18,es,"{'id': 'fc031e0f66482868', 'url': 'https://api.twitter.com/1.1/geo/id/fc031e0f66482868.json', 'place_type': 'city', 'name': 'Requena', 'full_name': 'Requena, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.385195, 39.266055], [-1.385195, 39.617143], [-0.96554, 39.617143], [-0.96554, 39.266055]]]}, 'attributes': {}}","@arevaloOK Pues al pasar por Requena tenias que haber hechao una copita de vino, coñooo!!",Pepe,España,Requena,"(-1.385195, 39.266055)",Comunidad Valenciana,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas'],male,Neutral
26,26,26,26,41,49,2019-04-21 01:49:39.000,1.1197802023332454e+18,1.1197802023332454e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","Alegría y Osadía, como siempre bailando y entonando la buena Salsa. #rumba buena y nada más. 🎶🕺🏽 https://t.co/oiF0hUt6Qx",Raúl,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['Salsa'],99.455,9.52,16.04,3.93,18.06,1.14,['Sopas'],male,Neutral
27,27,27,27,42,50,2019-04-21 01:49:49.000,1.1197802451277948e+18,1.1197802451277948e+18,es,"{'id': '4ecb58704564d392', 'url': 'https://api.twitter.com/1.1/geo/id/4ecb58704564d392.json', 'place_type': 'city', 'name': 'Córdoba', 'full_name': 'Córdoba, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.9970099999999995, 37.664255], [-4.9970099999999995, 38.030946], [-4.351492, 38.030946], [-4.351492, 37.664255]]]}, 'attributes': {}}","Como está claro que el destino no quiere ponerme en su camino (esto parece una canción de los 90) pues na, ajo y agua!!",dsMartell,España,Córdoba,"(-4.9970099999999995, 37.664255)",Andalucía,yes,['ajo'],98.33,37.66,0.51,9.39,0.0,3.91,['Vegetales'],,Neutral
28,28,28,28,44,52,2019-04-21 02:03:13.000,1.1197836162282742e+18,1.1197836162282742e+18,es,"{'id': '595043bed98c9a7c', 'url': 'https://api.twitter.com/1.1/geo/id/595043bed98c9a7c.json', 'place_type': 'city', 'name': 'Falset', 'full_name': 'Falset, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[0.761039, 41.133696], [0.761039, 41.189387], [0.8639, 41.189387], [0.8639, 41.133696]]]}, 'attributes': {}}",Voy a extrañar las corquetas de jamón,Jorge,España,Falset,"(0.761039, 41.133696)",Cataluña,yes,['jamón'],319.0,0.2,22.6,28.8,84.0,0.0,['Carnes'],male,Neutral
29,29,29,29,45,53,2019-04-21 02:12:31.000,1.1197859573839136e+18,1.1197859573839136e+18,es,"{'id': '3318b6cd4093d773', 'url': 'https://api.twitter.com/1.1/geo/id/3318b6cd4093d773.json', 'place_type': 'city', 'name': 'Ingenio', 'full_name': 'Ingenio, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-15.541028, 27.901587], [-15.541028, 27.955384], [-15.382268, 27.955384], [-15.382268, 27.901587]]]}, 'attributes': {}}","Pasaron las 00 y es domingo de Pascua, ya me puedo comer mi chocolate no ? 😅🐰🍫🍫",Lua,España,Ingenio,"(-15.541028, 27.901587)",Islas Canarias,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces'],female,Neutral
30,30,30,30,46,54,2019-04-21 02:13:48.000,1.119786278445146e+18,1.119786278445146e+18,es,"{'id': 'ec2ead284df00347', 'url': 'https://api.twitter.com/1.1/geo/id/ec2ead284df00347.json', 'place_type': 'city', 'name': 'Alcalá de Henares', 'full_name': 'Alcalá de Henares, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.44735, 40.446007], [-3.44735, 40.546039], [-3.283896, 40.546039], [-3.283896, 40.446007]]]}, 'attributes': {}}","Por cierto, si han apuñalado a vuestro perro u os han robado los albaricoques tranquilos, he sido yo, que soy Lucifer encarnado",scofield,España,Alcalá de Henares,"(-3.44735, 40.446007)",Madrid,yes,['albaricoques'],48.0,11.12,0.39,1.4,0.0,2.0,['Frutas'],,Positive
31,31,31,31,47,55,2019-04-21 02:19:37.000,1.119787743280812e+18,1.119787743280812e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Ya debería estar durmiendo porque me tengo que parar temprano para preparar las arepitas con nutella,Guada,Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['nutella'],546.0,57.6,31.6,6.0,0.0,3.4,['Grasas y aceites'],female,Negative
32,32,32,32,48,56,2019-04-21 02:22:25.000,1.1197884497358193e+18,1.1197884497358193e+18,es,"{'id': '358220cb0584bbe3', 'url': 'https://api.twitter.com/1.1/geo/id/358220cb0584bbe3.json', 'place_type': 'city', 'name': 'Cádiz', 'full_name': 'Cádiz, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.317663, 36.441775], [-6.317663, 36.543179], [-6.225463, 36.543179], [-6.225463, 36.441775]]]}, 'attributes': {}}",#EresAndaluzSi el día de Andalucía se hacía el desayuno andaluz en el colegio con pan aceite y azúcar 🇳🇬,teooo,España,Cádiz,"(-6.317663, 36.441775)",Andalucía,yes,['aceite'],442.0,0.0,100.0,0.0,0.0,0.0,['Grasas y aceites'],,Neutral
33,33,33,33,49,57,2019-04-21 02:31:13.000,1.1197906613420484e+18,1.1197906613420484e+18,es,"{'id': 'ec2ead284df00347', 'url': 'https://api.twitter.com/1.1/geo/id/ec2ead284df00347.json', 'place_type': 'city', 'name': 'Alcalá de Henares', 'full_name': 'Alcalá de Henares, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.44735, 40.446007], [-3.44735, 40.546039], [-3.283896, 40.546039], [-3.283896, 40.446007]]]}, 'attributes': {}}",Me comía ahora una hamburguesa de estas gordas,scofield,España,Alcalá de Henares,"(-3.44735, 40.446007)",Madrid,yes,['hamburguesa'],510.0,47.5,25.2,22.76,59.0,4.1,['Comida rapida'],,Neutral
34,34,34,34,50,58,2019-04-21 02:36:49.000,1.11979207399202e+18,1.11979207399202e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@_Sacred_Stones_ A mi me encanta la salsa picante,y si eres tú más aún",,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['salsa'],99.455,9.52,16.04,3.93,18.06,1.14,['Sopas'],female,Positive
