,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías,Gender,sentiment
10,10,10,10,11,13,2019-04-15 00:28:28.000,1.1175854458090086e+18,1.1175854458090086e+18,es,"{'id': '935d946682cab2e1', 'url': 'https://api.twitter.com/1.1/geo/id/935d946682cab2e1.json', 'place_type': 'city', 'name': 'Huelva', 'full_name': 'Huelva, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-7.005353, 37.107832], [-7.005353, 37.367499], [-6.832013, 37.367499], [-6.832013, 37.107832]]]}, 'attributes': {}}",Estoy más nervioso por #GamesOfThrones que el 31 por no equivocarme con las uvas,,España,Huelva,"(-7.005353, 37.107832)",Andalucía,yes,['uvas'],72.0,15.5,0.7,0.6,0.0,0.4,['Frutas'],female,Neutral
11,11,11,11,13,15,2019-04-15 00:30:58.000,1.117586074799362e+18,1.117586074799362e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}",y puta leche de mierda que voy a vomitar,rro,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos'],,Neutral
12,12,12,12,14,16,2019-04-15 00:31:00.000,1.1175860828146606e+18,1.1175860828146606e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",El helado de chocolate me va a matar. De verdad que me voy a morir.,Duskfosla,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['helado', 'chocolate']",499.33,87.42999999999998,41.53,11.09,54.0,1.73,"['Productos lacteos', 'Dulces']",,Neutral
13,13,13,13,15,17,2019-04-15 00:31:18.000,1.1175861586854257e+18,1.1175861586854257e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}","@Kiko_Hernandez @telecincoes @belenrdguez belen tiene mucha mala leche y mucha maldad, una persona tan estupida no… https://t.co/muhfgvFj8q",juani,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos'],female,Neutral
14,14,14,14,16,18,2019-04-15 00:33:45.000,1.1175867737717268e+18,1.1175867737717268e+18,es,"{'id': '0d59895a1a287dbd', 'url': 'https://api.twitter.com/1.1/geo/id/0d59895a1a287dbd.json', 'place_type': 'city', 'name': 'Huéscar', 'full_name': 'Huéscar, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.729605, 37.763474], [-2.729605, 38.083862], [-2.444427, 38.083862], [-2.444427, 37.763474]]]}, 'attributes': {}}",Como montero duerma asi se levanta con torticulis peor q el de cámara cafe... Jajajajaja y Víctor sandoval jajajajajajajaja #SálvameOkupa4,patrii,España,Huéscar,"(-2.729605, 37.763474)",Andalucía,yes,['cafe'],38.0,2.45,2.3654,1.7,8.0,0.0,['Bebidas'],female,Neutral
15,15,15,15,17,19,2019-04-15 00:41:56.000,1.1175888337663428e+18,1.1175888337663428e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}","A mi no me gusta la cebolla. Yo digo que la cebolla es una mierda? No, respeto que te guste y si te gusta te la com… https://t.co/RaWsTGetAr",Alfonso,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,['cebolla'],26.0,5.3,0.0,1.125,0.0,1.8,['Vegetales'],male,Positive
16,16,16,16,18,20,2019-04-15 00:42:03.000,1.117588863902462e+18,1.117588863902462e+18,es,"{'id': '4ecb58704564d392', 'url': 'https://api.twitter.com/1.1/geo/id/4ecb58704564d392.json', 'place_type': 'city', 'name': 'Córdoba', 'full_name': 'Córdoba, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.9970099999999995, 37.664255], [-4.9970099999999995, 38.030946], [-4.351492, 38.030946], [-4.351492, 37.664255]]]}, 'attributes': {}}","-Reportero de callejeros: tienes algo en el pelo ¿es pasta de dientes?
-Borracha: No, es otra cosa...",dsMartell,España,Córdoba,"(-4.9970099999999995, 37.664255)",Andalucía,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,['Cereales y derivados'],,Neutral
17,17,17,17,22,24,2019-04-15 00:54:43.000,1.1175920509024052e+18,1.1175920509024052e+18,es,"{'id': '4a18b9cf6bc6b3d3', 'url': 'https://api.twitter.com/1.1/geo/id/4a18b9cf6bc6b3d3.json', 'place_type': 'city', 'name': 'Torrelaguna', 'full_name': 'Torrelaguna, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.604753, 40.787512], [-3.604753, 40.862905], [-3.502102, 40.862905], [-3.502102, 40.787512]]]}, 'attributes': {}}","Y por cierto, esta noche no veo juego de tronos, sigo despierto por cortesía del buffet de pizza del dominos así qu… https://t.co/mM7J6Ia1Su",pablo,España,Torrelaguna,"(-3.604753, 40.787512)",Madrid,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,['Comida rapida'],male,Neutral
18,18,18,18,23,26,2019-04-15 00:56:25.000,1.1175924776099348e+18,1.1175924776099348e+18,es,"{'id': '0b9876f86cd1a381', 'url': 'https://api.twitter.com/1.1/geo/id/0b9876f86cd1a381.json', 'place_type': 'city', 'name': 'Parla', 'full_name': 'Parla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.8075200000000002, 40.202103], [-3.8075200000000002, 40.255894], [-3.733381, 40.255894], [-3.733381, 40.202103]]]}, 'attributes': {}}",Se me ha antojado pizza del Kebab,ANDREA,España,Parla,"(-3.8075200000000002, 40.202103)",Madrid,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,['Comida rapida'],female,Neutral
19,19,19,19,24,27,2019-04-15 00:57:35.000,1.1175927741178184e+18,1.1175927741178184e+18,es,"{'id': '5f520bfa1200cb6a', 'url': 'https://api.twitter.com/1.1/geo/id/5f520bfa1200cb6a.json', 'place_type': 'city', 'name': 'Alpedrete', 'full_name': 'Alpedrete, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.047855, 40.632573], [-4.047855, 40.684151], [-3.99509, 40.684151], [-3.99509, 40.632573]]]}, 'attributes': {}}",Esta espera es más lenta que las uvas en Nochevieja 🤣🤣,Rubencio,España,Alpedrete,"(-4.047855, 40.632573)",Madrid,yes,['uvas'],72.0,15.5,0.7,0.6,0.0,0.4,['Frutas'],,Neutral
20,20,20,20,25,28,2019-04-15 00:57:52.000,1.11759284381048e+18,1.11759284381048e+18,es,"{'id': '0ab1cfe1d3945a22', 'url': 'https://api.twitter.com/1.1/geo/id/0ab1cfe1d3945a22.json', 'place_type': 'city', 'name': 'Las Rozas de Madrid', 'full_name': 'Las Rozas de Madrid, España', 'country_code': 'ES', 'country': 'Espanya', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.94958, 40.475009], [-3.94958, 40.574489], [-3.83319, 40.574489], [-3.83319, 40.475009]]]}, 'attributes': {}}",@LeoVidalVigo Tu me pones muy cerdo Y LO SABES,Santiagus,Espanya,Las Rozas de Madrid,"(-3.94958, 40.475009)",Madrid,yes,['cerdo'],271.0,0.0,17.04,27.34,90.0,0.0,['Carnes'],,Neutral
21,21,21,21,27,30,2019-04-15 00:59:00.000,1.1175931272447631e+18,1.1175931272447631e+18,es,"{'id': '0df6ac4d361d4e0e', 'url': 'https://api.twitter.com/1.1/geo/id/0df6ac4d361d4e0e.json', 'place_type': 'city', 'name': 'Vigo', 'full_name': 'Vigo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.916355, 42.12938], [-8.916355, 42.264735], [-8.626759, 42.264735], [-8.626759, 42.12938]]]}, 'attributes': {}}","@MrSantiagus Ah vale, por lo de oso no pero por lo de cerdo sí jajajaja",Leo,España,Vigo,"(-8.916355, 42.12938)",Galicia,yes,['cerdo'],271.0,0.0,17.04,27.34,90.0,0.0,['Carnes'],male,Neutral
22,22,22,22,29,32,2019-04-15 01:00:21.000,1.1175934678137568e+18,1.1175934678137568e+18,es,"{'id': '387b00909c2e7031', 'url': 'https://api.twitter.com/1.1/geo/id/387b00909c2e7031.json', 'place_type': 'city', 'name': 'Granada', 'full_name': 'Granada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.699796, 37.135903], [-3.699796, 37.224915], [-3.496139, 37.224915], [-3.496139, 37.135903]]]}, 'attributes': {}}","Estoy con calcetines, en calzoncillos y con una sudadera del lidl haciéndome un colacao a las 3 de la mañana no me soporto",Bokeh,España,Granada,"(-3.699796, 37.135903)",Andalucía,yes,['colacao'],376.0,156.0,2.4,6.8,0.0,7.8,['Dulces'],,Neutral
23,23,23,23,30,33,2019-04-15 01:14:03.000,1.1175969146676756e+18,1.1175969146676756e+18,es,"{'id': '31d6ba09e3108530', 'url': 'https://api.twitter.com/1.1/geo/id/31d6ba09e3108530.json', 'place_type': 'city', 'name': 'Reus', 'full_name': 'Reus, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[1.057584, 41.102209], [1.057584, 41.189829], [1.191154, 41.189829], [1.191154, 41.102209]]]}, 'attributes': {}}",@aauurooo Eso no es pizza eso es campo,OneWingedAngel,España,Reus,"(1.057584, 41.102209)",Cataluña,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,['Comida rapida'],,Neutral
24,24,24,24,32,35,2019-04-15 01:48:18.000,1.117605535933698e+18,1.117605535933698e+18,es,"{'id': '358220cb0584bbe3', 'url': 'https://api.twitter.com/1.1/geo/id/358220cb0584bbe3.json', 'place_type': 'city', 'name': 'Cádiz', 'full_name': 'Cádiz, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.317663, 36.441775], [-6.317663, 36.543179], [-6.225463, 36.543179], [-6.225463, 36.441775]]]}, 'attributes': {}}",Y pizza en el microondas,Fran,España,Cádiz,"(-6.317663, 36.441775)",Andalucía,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,['Comida rapida'],female,Neutral
25,25,25,25,33,36,2019-04-15 01:58:12.000,1.117608025869697e+18,1.117608025869697e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Juro que he empezado a beberme un vaso de leche al principio del capítulo y no me lo he acabado hasta el final porq… https://t.co/71ZyftiTm6,Celia,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos'],female,Neutral
26,26,26,26,34,37,2019-04-15 01:59:23.000,1.1176083235688694e+18,1.1176083235688694e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Juro que he empezado a beberme un vaso de leche al principio del capítulo y no me lo he acabado hasta el final porq… https://t.co/8SV1vmNi9R,Celia,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos'],female,Neutral
27,27,27,27,35,38,2019-04-15 01:59:24.000,1.1176083310011268e+18,1.1176083310011268e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Sopa de ajo madrileña

7 dnt ajo en láminas confit. en AOVE y reservados;
7 rb pan duro frito en el mismo aceite;
1… https://t.co/9fkbiJEhGJ",Francisco,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['Sopa', 'ajo', 'aceite']",861.3299999999997,95.9,104.85,20.380000000000006,74.0,6.11,"['Sopas', 'Vegetales', 'Grasas y aceites']",male,Neutral
28,28,28,28,36,41,2019-04-15 02:14:05.000,1.1176120228652524e+18,1.1176120228652524e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@pedrolaguna Jajaja al final he roto el muro de chocolate 🍫,Héctor,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces'],male,Neutral
29,29,29,29,38,43,2019-04-15 02:20:19.000,1.1176135931874876e+18,1.1176135931874876e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",@LuiSanz_ Full... 🙄 Pero huevo si 😬,Bielka,Spain,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['huevo'],150.0,0.3,11.1,12.5,385.0,0.0,['Productos lacteos'],female,Neutral
30,30,30,30,40,46,2019-04-15 03:18:13.000,1.1176281633020232e+18,1.1176281633020232e+18,es,"{'id': '731c9d11275a5436', 'url': 'https://api.twitter.com/1.1/geo/id/731c9d11275a5436.json', 'place_type': 'city', 'name': 'Gijón', 'full_name': 'Gijón, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.820977, 43.44168], [-5.820977, 43.577914], [-5.562912, 43.577914], [-5.562912, 43.44168]]]}, 'attributes': {}}",@YaoYuss ha intentado meter su pene en mi boca.... yo solo comía helado 🍧,D,España,Gijón,"(-5.820977, 43.44168)",Asturias,yes,['helado'],228.0,28.2,11.0,3.8,34.0,1.2,['Productos lacteos'],male,Neutral
31,31,31,31,49,59,2019-04-15 05:01:42.000,1.1176542065156792e+18,1.1176542065156792e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Puedo decir orgullosamente que por primera vez NO soy carne de spoiler. Capítulo visto ✔️#GameofThrones,VaneFi,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,['Carnes'],,Neutral
32,32,32,32,50,61,2019-04-15 05:02:50.000,1.1176544919171072e+18,1.1176544919171072e+18,es,"{'id': 'd16c1b8ae1635978', 'url': 'https://api.twitter.com/1.1/geo/id/d16c1b8ae1635978.json', 'place_type': 'city', 'name': 'A Coruña', 'full_name': 'A Coruña, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.471284, 43.301377], [-8.471284, 43.389945], [-8.374342, 43.389945], [-8.374342, 43.301377]]]}, 'attributes': {}}","Ceno donde quiero y me lleno de odio, almuerzos caros, brownie con helado, pastel almendrado y batidos de oreo.",Javier,España,A Coruña,"(-8.471284, 43.301377)",Galicia,yes,"['helado', 'almendra', 'batido']",986.0,60.01000000000001,68.89,17.55,39.0,11.02,"['Productos lacteos', 'Frutos secos', 'Productos lacteos']",male,Neutral
33,33,33,33,52,64,2019-04-15 05:10:46.000,1.1176564900794122e+18,1.1176564900794122e+18,es,"{'id': '731c9d11275a5436', 'url': 'https://api.twitter.com/1.1/geo/id/731c9d11275a5436.json', 'place_type': 'city', 'name': 'Gijón', 'full_name': 'Gijón, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.820977, 43.44168], [-5.820977, 43.577914], [-5.562912, 43.577914], [-5.562912, 43.44168]]]}, 'attributes': {}}","Nada puede apetecer más que empaparse en cerveza, pernoctar para ver con la gente la cosa de los tronos y empezar l… https://t.co/cTEh7GBn0t",Martín,España,Gijón,"(-5.820977, 43.44168)",Asturias,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,['Bebidas Alcoholicas'],,Neutral
