,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías,Gender,sentiment
30,30,30,30,44,52,2019-04-19 20:10:49.000,1.11933254300484e+18,1.11933254300484e+18,es,"{'id': '4ecb58704564d392', 'url': 'https://api.twitter.com/1.1/geo/id/4ecb58704564d392.json', 'place_type': 'city', 'name': 'Córdoba', 'full_name': 'Córdoba, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.9970099999999995, 37.664255], [-4.9970099999999995, 38.030946], [-4.351492, 38.030946], [-4.351492, 37.664255]]]}, 'attributes': {}}",@fbermudezg Las abejas huyen  del humo asi que esa fue su salvación jejeje eh sacado muchas veces miel de los panal… https://t.co/Z1JU2uU0qh,gaiga,España,Córdoba,"(-4.9970099999999995, 37.664255)",Andalucía,yes,['miel'],315.0,76.8,0.0,0.5,0.0,0.0,['Dulces'],,Neutral
31,31,31,31,45,53,2019-04-19 20:10:58.000,1.1193325813995848e+18,1.1193325813995848e+18,es,"{'id': '81dac544337d1867', 'url': 'https://api.twitter.com/1.1/geo/id/81dac544337d1867.json', 'place_type': 'city', 'name': 'Chauchina', 'full_name': 'Chauchina, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.810999, 37.137275], [-3.810999, 37.210297], [-3.753133, 37.210297], [-3.753133, 37.137275]]]}, 'attributes': {}}",cual es vuestra fruta preferuada chicos??,B,España,Chauchina,"(-3.810999, 37.137275)",Andalucía,yes,['fruta'],107.0,50.0,0.1,0.9,0.0,1.1,['Frutas'],male,Neutral
32,32,32,32,46,55,2019-04-19 20:12:01.000,1.1193328462447164e+18,1.1193328462447164e+18,es,"{'id': 'ea520f3528c9b3e4', 'url': 'https://api.twitter.com/1.1/geo/id/ea520f3528c9b3e4.json', 'place_type': 'admin', 'name': 'Madrid', 'full_name': 'Madrid, Comunidad de Madrid', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.579175, 39.884537], [-4.579175, 41.164911], [-3.053132, 41.164911], [-3.053132, 39.884537]]]}, 'attributes': {}}","Te gusta la cecina de león?? 
Hoy hemos encontrado un maridaje muy adecuado con nuestro vino 🍷… https://t.co/IvYyQzuKnk",Bodegas,España,Madrid,"(-4.579175, 39.884537)",Madrid,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas'],,Positive
33,33,33,33,47,56,2019-04-19 20:12:02.000,1.119332849465856e+18,1.119332849465856e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}","Yo creo que es mala leche,..lo odian tanto que es donde quisieran verle.",Monty,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos'],male,Neutral
34,34,34,34,48,57,2019-04-19 20:13:15.000,1.119333156530688e+18,1.119333156530688e+18,es,"{'id': 'c8af52f428f22f53', 'url': 'https://api.twitter.com/1.1/geo/id/c8af52f428f22f53.json', 'place_type': 'city', 'name': 'Santoña', 'full_name': 'Santoña, España', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.487319, 43.437102], [-3.487319, 43.468839], [-3.42546, 43.468839], [-3.42546, 43.437102]]]}, 'attributes': {}}","3 sakes 3 tipos de anchoas una mantequilla. Comunión en esta Semana Santa! 
•
•
•
•
#salvioniyalomar… https://t.co/JfPR4lKP8D",Pablo,Spain,Santoña,"(-3.487319, 43.437102)",Cantabria,yes,['mantequilla'],503.0,0.0,55.1,3.3,106.0,0.0,['Productos lacteos'],male,Neutral
35,35,35,35,50,61,2019-04-19 20:16:27.000,1.1193339614471496e+18,1.1193339614471496e+18,es,"{'id': 'a87ad701b9cd8f8a', 'url': 'https://api.twitter.com/1.1/geo/id/a87ad701b9cd8f8a.json', 'place_type': 'city', 'name': 'León', 'full_name': 'León, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.631302, 42.547162], [-5.631302, 42.640132], [-5.533773, 42.640132], [-5.533773, 42.547162]]]}, 'attributes': {}}","Tazas para tomar un chocolate calentito
https://t.co/Pels47Ag1K https://t.co/cvHWE9lXYW",rgala,España,León,"(-5.631302, 42.547162)",Castilla y León,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces'],,Neutral
36,36,36,36,51,64,2019-04-19 20:16:58.000,1.1193340938320364e+18,1.1193340938320364e+18,es,"{'id': 'd151b58850d4cd1e', 'url': 'https://api.twitter.com/1.1/geo/id/d151b58850d4cd1e.json', 'place_type': 'city', 'name': 'Cartagena', 'full_name': 'Cartagena, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.225551, 37.533889], [-1.225551, 37.731143], [-0.688067, 37.731143], [-0.688067, 37.533889]]]}, 'attributes': {}}","en bienvenidos a mi mundo, he tirado la pizza al suelo:(",Cristian,España,Cartagena,"(-1.225551, 37.533889)",Murcia,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,['Comida rapida'],male,Neutral
37,37,37,37,52,66,2019-04-19 20:17:40.000,1.1193342669560586e+18,1.1193342669560586e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",@LordMarru A la tortilla de patatas... :(,Bez,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,"['patatas', 'tortilla de patatas', 'tortilla']",834.0,59.16,54.11,27.73,529.0,4.8,"['Vegetales', 'Productos avicolas', 'Productos avícolas']",male,Neutral
38,38,38,38,53,69,2019-04-19 20:21:36.000,1.1193352577639752e+18,1.1193352577639752e+18,es,"{'id': 'db3ae73fb88e93d8', 'url': 'https://api.twitter.com/1.1/geo/id/db3ae73fb88e93d8.json', 'place_type': 'city', 'name': 'Marbella', 'full_name': 'Marbella, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.014957, 36.459841], [-5.014957, 36.555149], [-4.730868, 36.555149], [-4.730868, 36.459841]]]}, 'attributes': {}}",@Sarura13 Voy a cenar pizza,,España,Marbella,"(-5.014957, 36.459841)",Andalucía,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,['Comida rapida'],male,Neutral
39,39,39,39,59,81,2019-04-19 20:28:06.000,1.1193368926658232e+18,1.1193368926658232e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Se ha quedado una noche para servir el té sobre la masculinidad de hombres homosexuales. https://t.co/ppUfNFuKMy,Jose,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['té'],36.0,2.45,2.3654,1.7,7.0,0.0,['Bebidas'],male,Neutral
40,40,40,40,61,85,2019-04-19 20:32:06.000,1.119337900297134e+18,1.119337900297134e+18,es,"{'id': '25cd3fef5400fcd4', 'url': 'https://api.twitter.com/1.1/geo/id/25cd3fef5400fcd4.json', 'place_type': 'city', 'name': 'Espinosa de los Monteros', 'full_name': 'Espinosa de los Monteros, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.721365, 43.041601], [-3.721365, 43.18046], [-3.506329, 43.18046], [-3.506329, 43.041601]]]}, 'attributes': {}}","Leve astringente, algo turbia pero un final muy....el maridaje de chorizo picante ayuda. Una IPA algo brutal y no m… https://t.co/HlYHzpZZsC",GeoBirrero,España,Espinosa de los Monteros,"(-3.721365, 43.041601)",Castilla y León,yes,['chorizo'],323.0,1.9,23.1,27.0,72.6,0.0,['Carnes'],,Neutral
41,41,41,41,62,86,2019-04-19 20:32:45.000,1.1193380632038524e+18,1.1193380632038524e+18,es,"{'id': '3aafcfe0dfba2d26', 'url': 'https://api.twitter.com/1.1/geo/id/3aafcfe0dfba2d26.json', 'place_type': 'city', 'name': 'Argamasilla de Calatrava', 'full_name': 'Argamasilla de Calatrava, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.128569, 38.689049], [-4.128569, 38.806263], [-3.920523, 38.806263], [-3.920523, 38.689049]]]}, 'attributes': {}}",No probé el chocolate hasta los 2 años porque me daba asco.,Calapertata,España,Argamasilla de Calatrava,"(-4.128569, 38.689049)",Castilla la Mancha,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces'],,Neutral
42,42,42,42,63,87,2019-04-19 20:33:14.000,1.119338184150868e+18,1.119338184150868e+18,es,"{'id': 'c113c1a6a18446bb', 'url': 'https://api.twitter.com/1.1/geo/id/c113c1a6a18446bb.json', 'place_type': 'city', 'name': 'Fuenlabrada', 'full_name': 'Fuenlabrada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.844073, 40.249636], [-3.844073, 40.327769], [-3.739655, 40.327769], [-3.739655, 40.249636]]]}, 'attributes': {}}",@carbel1994 Comer espaguetis con queso,Lebrelilla,España,Fuenlabrada,"(-3.844073, 40.249636)",Madrid,yes,['queso'],450.0,0.51,34.0,35.77,74.4,0.0,['Productos lacteos'],,Neutral
43,43,43,43,64,88,2019-04-19 20:33:15.000,1.1193381909916548e+18,1.1193381909916548e+18,es,"{'id': '6f258c5a857804c1', 'url': 'https://api.twitter.com/1.1/geo/id/6f258c5a857804c1.json', 'place_type': 'city', 'name': 'Arnuero', 'full_name': 'Arnuero, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.595107, 43.438358], [-3.595107, 43.509829], [-3.512582, 43.509829], [-3.512582, 43.438358]]]}, 'attributes': {}}",@JaniJoplin @relatandohisto1 ¿Pero es cerveza? Yo pensaba que era algo para hacerte mear 🤣🤣🤣,J,España,Arnuero,"(-3.595107, 43.438358)",Cantabria,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,['Bebidas Alcoholicas'],male,Neutral
44,44,44,44,65,90,2019-04-19 20:36:52.000,1.1193390995618406e+18,1.1193390995618406e+18,es,"{'id': 'd1272bba8714df3d', 'url': 'https://api.twitter.com/1.1/geo/id/d1272bba8714df3d.json', 'place_type': 'city', 'name': 'Oviedo', 'full_name': 'Oviedo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.0201, 43.278867], [-6.0201, 43.427428], [-5.7423, 43.427428], [-5.7423, 43.278867]]]}, 'attributes': {}}",@jucalga Un huevo colgando y el otro lo mismo.,M,España,Oviedo,"(-6.0201, 43.278867)",Asturias,yes,['huevo'],150.0,0.3,11.1,12.5,385.0,0.0,['Productos lacteos'],male,Neutral
45,45,45,45,66,92,2019-04-19 20:37:59.000,1.119339382417363e+18,1.119339382417363e+18,es,"{'id': 'caff0d47c1b89b8d', 'url': 'https://api.twitter.com/1.1/geo/id/caff0d47c1b89b8d.json', 'place_type': 'city', 'name': 'Soria', 'full_name': 'Soria, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.72925, 41.676163], [-2.72925, 41.879233], [-1.913386, 41.879233], [-1.913386, 41.676163]]]}, 'attributes': {}}",@Aibabur @PartidoPACMA @lau_duart No es de lidia Raza Serrana de carne,Amador,Spain,Soria,"(-2.72925, 41.676163)",Castilla y León,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,['Carnes'],male,Neutral
46,46,46,46,67,93,2019-04-19 20:39:00.000,1.1193396389326276e+18,1.1193396389326276e+18,es,"{'id': '812a158bdfcabe16', 'url': 'https://api.twitter.com/1.1/geo/id/812a158bdfcabe16.json', 'place_type': 'city', 'name': 'Arcos de la Frontera', 'full_name': 'Arcos de la Frontera, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.946079, 36.644499], [-5.946079, 36.851792], [-5.528509, 36.851792], [-5.528509, 36.644499]]]}, 'attributes': {}}","@PilarGavira1 @JesusSemperfree Algunos dirán que con patatas fritas, yo no!",FromTheLost,Spain,Arcos de la Frontera,"(-5.946079, 36.644499)",Andalucía,yes,['patatas'],538.0,49.5,34.9,6.5,0.0,4.0,['Vegetales'],,Neutral
47,47,47,47,68,94,2019-04-19 20:39:39.000,1.119339799477801e+18,1.119339799477801e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}","EL ÁGUILA, una cerveza centenaria que desapareció con las fusión con Amstel, y que @Cruzcampo @Heineken han recuper… https://t.co/hmbxE2RC4B",Falioooo,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,['Bebidas Alcoholicas'],,Neutral
48,48,48,48,69,95,2019-04-19 20:42:31.000,1.1193405201600716e+18,1.1193405201600716e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","@soydechocolate_ @Makakin2 Yo paso de disfrazarlo, me lo como igual. Es más, acabo de caer que llevo todo el día comiendo carne 😂😂😂😂",Pucho,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,"['carne', 'chocolate']",352.08,59.23,38.53,29.39,86.7,0.53,"['Carnes', 'Dulces']",male,Positive
49,49,49,49,72,98,2019-04-19 20:49:16.000,1.1193422214787686e+18,1.1193422214787686e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","He salido de casa solo una vez hoy para hacer la lista de la compra: 
- 2 Donuts.
- 2 Mars.
- Tableta de chocolate blanco.",elSimon,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces'],,Neutral
50,50,50,50,74,100,2019-04-19 20:51:00.000,1.1193426573885972e+18,1.1193426573885972e+18,es,"{'id': '56933d34eb0f964a', 'url': 'https://api.twitter.com/1.1/geo/id/56933d34eb0f964a.json', 'place_type': 'city', 'name': 'Albacete', 'full_name': 'Albacete, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.181299, 38.672083], [-2.181299, 39.186567], [-1.62259, 39.186567], [-1.62259, 38.672083]]]}, 'attributes': {}}",hamburguesa con hache,lerinowo,España,Albacete,"(-2.181299, 38.672083)",Castilla la Mancha,yes,['hamburguesa'],510.0,47.5,25.2,22.76,59.0,4.1,['Comida rapida'],,Neutral
51,51,51,51,75,101,2019-04-19 20:51:10.000,1.1193426979852492e+18,1.1193426979852492e+18,es,"{'id': 'bb40a18222d997ca', 'url': 'https://api.twitter.com/1.1/geo/id/bb40a18222d997ca.json', 'place_type': 'city', 'name': 'Cullera', 'full_name': 'Cullera, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.30894, 39.103298], [-0.30894, 39.225414], [-0.21625899999999998, 39.225414], [-0.21625899999999998, 39.103298]]]}, 'attributes': {}}","@COPE @MonederoJC @vox_es Que se puede esperar de un energúmeno como este, un chorizo sin escrúpulos! Menos que aquí hacienda lo trincó!",J,España,Cullera,"(-0.30894, 39.103298)",Comunidad Valenciana,yes,['chorizo'],323.0,1.9,23.1,27.0,72.6,0.0,['Carnes'],male,Neutral
52,52,52,52,76,102,2019-04-19 20:52:39.000,1.1193430734467686e+18,1.1193430734467686e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","Traté de hacer crema huancaina y la tuve que botar :( le puse mucha galleta. Y la pasta de ají que tengo, no pinta.",Erunteil,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,"['té', 'pasta', 'crema']",447.0,72.19,9.9854,15.95,157.0,4.88,"['Bebidas', 'Cereales y derivados', 'Productos lacteos']",,Neutral
53,53,53,53,77,103,2019-04-19 20:53:17.000,1.119343233493082e+18,1.119343233493082e+18,es,"{'id': '8d06f0fe2df028f2', 'url': 'https://api.twitter.com/1.1/geo/id/8d06f0fe2df028f2.json', 'place_type': 'city', 'name': 'Ceuta', 'full_name': 'Ceuta, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.38221, 35.870868], [-5.38221, 35.917992], [-5.278169, 35.917992], [-5.278169, 35.870868]]]}, 'attributes': {}}","@marisacg99 Te diría algo pa consolarte, pero ajo y agua",Alberto,España,Ceuta,"(-5.38221, 35.870868)",Ceuta,yes,['ajo'],98.33,37.66,0.51,9.39,0.0,3.91,['Vegetales'],male,Neutral
54,54,54,54,79,105,2019-04-19 20:56:18.000,1.1193439891848152e+18,1.1193439891848152e+18,es,"{'id': 'd1272bba8714df3d', 'url': 'https://api.twitter.com/1.1/geo/id/d1272bba8714df3d.json', 'place_type': 'city', 'name': 'Oviedo', 'full_name': 'Oviedo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.0201, 43.278867], [-6.0201, 43.427428], [-5.7423, 43.427428], [-5.7423, 43.278867]]]}, 'attributes': {}}","#viernes santo ,seguimos de procesión pero en casa 😬💃 #sidra #espicha en Asturias https://t.co/fV3ZVA0cip",Elena,España,Oviedo,"(-6.0201, 43.278867)",Asturias,yes,['sidra'],25.0,6.0,0.0,0.0,0.0,0.0,['Bebidas'],female,Neutral
55,55,55,55,80,106,2019-04-19 20:56:42.000,1.1193440927297412e+18,1.1193440927297412e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",Va ganando el lomo 😋,Erunteil,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['lomo'],237.0,0.0,14.27,27.0,75.0,0.0,['Carnes'],,Neutral
56,56,56,56,81,107,2019-04-19 20:58:00.000,1.1193444198686392e+18,1.1193444198686392e+18,es,"{'id': '00ab08eef1b62e92', 'url': 'https://api.twitter.com/1.1/geo/id/00ab08eef1b62e92.json', 'place_type': 'city', 'name': 'Las Palmas de Gran Canaria', 'full_name': 'Las Palmas de Gran Canaria, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-15.525504, 28.024813], [-15.525504, 28.181213], [-15.394194, 28.181213], [-15.394194, 28.024813]]]}, 'attributes': {}}",@BeaJuez Vegetales sí q nos vamos a quedar,Paulatinamente,España,Las Palmas de Gran Canaria,"(-15.525504, 28.024813)",Islas Canarias,yes,"['Vegetales', 'Vegetal']",270.0,17.22,23.1,2.98,0.0,6.2,"['Vegetales', 'Vegetales']",,Neutral
57,57,57,57,82,109,2019-04-19 20:59:29.000,1.1193447934050714e+18,1.1193447934050714e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","Políticos comiendo queso, torrijas, haciendo running, los que trabajan no paramos ni en Semana Santa.
Sé que la may… https://t.co/MzkYNEsPj7",ke,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,"['queso', 'torrija', 'torrijas']",922.0,37.13,66.0,45.89000000000001,250.4,2.0,"['Productos lacteos', 'Cereales y derivados', 'Cereales y derivados']",male,Neutral
58,58,58,58,84,111,2019-04-19 20:59:57.000,1.11934490844638e+18,1.11934490844638e+18,es,"{'id': '03a0d667132ba601', 'url': 'https://api.twitter.com/1.1/geo/id/03a0d667132ba601.json', 'place_type': 'city', 'name': 'Albuñol', 'full_name': 'Albuñol, España', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.2399649999999998, 36.743786], [-3.2399649999999998, 36.81372], [-3.1291700000000002, 36.81372], [-3.1291700000000002, 36.743786]]]}, 'attributes': {}}","es que no me jodas, tiene un invernadero y los tomates no los cogería NADIE si no fuera por sus peones, que son inm… https://t.co/GrSH4GcW6W",Carmen,Spain,Albuñol,"(-3.2399649999999998, 36.743786)",Andalucía,yes,['tomates'],19.0,3.5,0.1,0.9,0.0,1.1,['Vegetales'],female,Negative
59,59,59,59,87,114,2019-04-19 21:02:29.000,1.1193455462491012e+18,1.1193455462491012e+18,es,"{'id': '590e9f3315ea23a7', 'url': 'https://api.twitter.com/1.1/geo/id/590e9f3315ea23a7.json', 'place_type': 'city', 'name': 'Santander', 'full_name': 'Santander, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889051, 43.434462], [-3.889051, 43.494818], [-3.763247, 43.494818], [-3.763247, 43.434462]]]}, 'attributes': {}}","programa: dime ingredientes de origen vegetal
señora: agua",gema,España,Santander,"(-3.889051, 43.434462)",Cantabria,yes,['vegetal'],135.0,8.61,11.55,1.49,0.0,3.1,['Vegetales'],female,Neutral
60,60,60,60,88,115,2019-04-19 21:02:57.000,1.11934566360141e+18,1.11934566360141e+18,es,"{'id': '731c9d11275a5436', 'url': 'https://api.twitter.com/1.1/geo/id/731c9d11275a5436.json', 'place_type': 'city', 'name': 'Gijón', 'full_name': 'Gijón, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.820977, 43.44168], [-5.820977, 43.577914], [-5.562912, 43.577914], [-5.562912, 43.44168]]]}, 'attributes': {}}","Pues yo pescado no comí, me metí unos filetes empanados con papas fritas que no veas!",juanca,España,Gijón,"(-5.820977, 43.44168)",Asturias,yes,"['pescado', 'empanado']",426.0,48.3,13.82,26.79000000000001,60.6,0.0,"['Pescado, moluscos y marisco', 'Hierbas y especias']",male,Neutral
61,61,61,61,89,116,2019-04-19 21:03:10.000,1.1193457208663e+18,1.1193457208663e+18,es,"{'id': '3afc29d1fe76301f', 'url': 'https://api.twitter.com/1.1/geo/id/3afc29d1fe76301f.json', 'place_type': 'city', 'name': 'Zaragoza', 'full_name': 'Zaragoza, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.174093, 41.451835], [-1.174093, 41.931438], [-0.680572, 41.931438], [-0.680572, 41.451835]]]}, 'attributes': {}}",Hoy he probado el vino de @Tabernita gracias a @mldelpueyo y está 👌🏻,Ojete,España,Zaragoza,"(-1.174093, 41.451835)",Aragón,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas'],,Neutral
62,62,62,62,92,119,2019-04-19 21:04:05.000,1.119345950210896e+18,1.119345950210896e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",@Irene_Mortero_ Pascua no es laica. Lo siento. Y un huevo no es un ovario.  Es usted patética.,Los,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,"['té', 'huevo', 'paté']",476.0,14.05,41.4654,26.1,488.0,0.0,"['Bebidas', 'Productos lacteos', 'Productos avicolas']",male,Neutral
63,63,63,63,94,121,2019-04-19 21:05:33.000,1.1193463178877132e+18,1.1193463178877132e+18,es,"{'id': '881515ebfb8d6570', 'url': 'https://api.twitter.com/1.1/geo/id/881515ebfb8d6570.json', 'place_type': 'city', 'name': 'Castilleja de la Cuesta', 'full_name': 'Castilleja de la Cuesta, España', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.064569, 37.376583], [-6.064569, 37.393309], [-6.043794, 37.393309], [-6.043794, 37.376583]]]}, 'attributes': {}}","yo también vengo de familia trabajadora, tengo pasta y soy capaz de empatizar un mínimo con la gente que no la tien… https://t.co/WSPw6SRUKc",Béli,Spain,Castilleja de la Cuesta,"(-6.064569, 37.376583)",Andalucía,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,['Cereales y derivados'],,Neutral
