,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías,Gender,sentiment
18,18,18,18,38,45,2019-04-22 04:00:17.000,1.1201754641847336e+18,1.1201754641847336e+18,es,"{'id': '0488e361d89b4397', 'url': 'https://api.twitter.com/1.1/geo/id/0488e361d89b4397.json', 'place_type': 'city', 'name': 'Ferrol', 'full_name': 'Ferrol, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.347343, 43.453301], [-8.347343, 43.569119], [-8.191328, 43.569119], [-8.191328, 43.453301]]]}, 'attributes': {}}","@malaka1310 Ay la leche... 👀😲😮 Impresionante, Gemmiii 😍😍😍 me quedo alucinada",Kelita,España,Ferrol,"(-8.347343, 43.453301)",Galicia,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos'],female,Neutral
19,19,19,19,42,49,2019-04-22 04:36:02.000,1.120184461168132e+18,1.120184461168132e+18,es,"{'id': '2afe3164f39d1b83', 'url': 'https://api.twitter.com/1.1/geo/id/2afe3164f39d1b83.json', 'place_type': 'city', 'name': 'Valladolid', 'full_name': 'Valladolid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.928146, 41.523108], [-4.928146, 41.815553], [-4.630882, 41.815553], [-4.630882, 41.523108]]]}, 'attributes': {}}",@ricoalvarezjuli @bruixettas Básicamente que aquí nadie iba a venir en plan altruista a poner pasta por la cara. Y… https://t.co/8cWxPfj0Cm,elconejodelaloles,España,Valladolid,"(-4.928146, 41.523108)",Castilla y León,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,['Cereales y derivados'],,Neutral
20,20,20,20,46,53,2019-04-22 05:05:31.000,1.1201918826073292e+18,1.1201918826073292e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","De vuelta?..... Buenos días...Y si haces una sopa....de letras, ya sabes. Besos",Manu,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,['sopa'],321.0,58.24,4.34,10.99,74.0,2.2,['Sopas'],male,Positive
21,21,21,21,47,54,2019-04-22 05:06:44.000,1.1201921871139104e+18,1.1201921871139104e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Cuánta razón. Han ""montado el pollo"" y se han pasado de frenada. Lo pagarán muy caro. Ellos y Cataluña.",Sor,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['pollo'],166.0,0.0,9.6,19.9,99.0,0.0,['Productos avicolas'],female,Neutral
22,22,22,22,49,56,2019-04-22 05:16:26.000,1.1201946305391862e+18,1.1201946305391862e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, Espanya', 'country_code': 'ES', 'country': 'Espanya', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","Apuesto una polla en vinagre a que eres un individuo gris y fascista. Por cierto, lo de charnego sólo se oye fuera… https://t.co/JDpyfozssi",Hvannadals,Espanya,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['vinagre'],4.0,0.6,0.0,0.4,0.0,0.0,['Salsas'],,Neutral
23,23,23,23,51,58,2019-04-22 05:25:32.000,1.1201969198364548e+18,1.1201969198364548e+18,es,"{'id': 'c38684a7e6a66610', 'url': 'https://api.twitter.com/1.1/geo/id/c38684a7e6a66610.json', 'place_type': 'city', 'name': 'Huesca', 'full_name': 'Huesca, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.517874, 42.027978], [-0.517874, 42.24508], [-0.336818, 42.24508], [-0.336818, 42.027978]]]}, 'attributes': {}}",@afca15 @LyaApocalypse_ Falta tarta de queso 🤤,Nat,España,Huesca,"(-0.517874, 42.027978)",Aragón,yes,"['queso', 'tarta']",851.0,49.71,54.2,40.97000000000001,175.7,1.2,"['Productos lacteos', 'Dulces']",female,Neutral
24,24,24,24,52,59,2019-04-22 05:31:21.000,1.1201983826796584e+18,1.1201983826796584e+18,es,"{'id': '9e6a1e068c830c22', 'url': 'https://api.twitter.com/1.1/geo/id/9e6a1e068c830c22.json', 'place_type': 'city', 'name': 'Cuenca', 'full_name': 'Cuenca, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.355137, 39.826404], [-2.355137, 40.521563], [-1.6973479999999999, 40.521563], [-1.6973479999999999, 39.826404]]]}, 'attributes': {}}","Estoy en el AVE y el las pantallas veo a la Milá dándole de comer una pizza a su perro y, tras morder el perro la p… https://t.co/WOPfhk5pgY",Angel,España,Cuenca,"(-2.355137, 39.826404)",Castilla la Mancha,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,['Comida rapida'],male,Neutral
25,25,25,25,53,60,2019-04-22 05:31:22.000,1.1201983884258673e+18,1.1201983884258673e+18,es,"{'id': '3f7a6158324f3e9f', 'url': 'https://api.twitter.com/1.1/geo/id/3f7a6158324f3e9f.json', 'place_type': 'city', 'name': 'El Puerto de Santa María', 'full_name': 'El Puerto de Santa María, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.323065, 36.525759], [-6.323065, 36.718707], [-6.140668, 36.718707], [-6.140668, 36.525759]]]}, 'attributes': {}}",ojalá me hubieran manteao en banana así os lo digo menuda fantasía,Noelia,España,El Puerto de Santa María,"(-6.323065, 36.525759)",Andalucía,yes,['banana'],89.0,40.0,0.3,1.2,0.0,3.4,['Frutas'],female,Neutral
26,26,26,26,56,63,2019-04-22 05:40:02.000,1.120200567454933e+18,1.120200567454933e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","#DiaDeLaTierra 🌎Noruega, primer país en prohibir el aceite de palma que causa la deforestación https://t.co/LPetcybPem vía @elespectador",Rosa,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['aceite'],442.0,0.0,100.0,0.0,0.0,0.0,['Grasas y aceites'],female,Neutral
27,27,27,27,57,65,2019-04-22 05:44:46.000,1.1202017575928914e+18,1.1202017575928914e+18,es,"{'id': '867bb4d564deee82', 'url': 'https://api.twitter.com/1.1/geo/id/867bb4d564deee82.json', 'place_type': 'city', 'name': 'Puerto Real', 'full_name': 'Puerto Real, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.257913, 36.45566], [-6.257913, 36.584231], [-5.981549, 36.584231], [-5.981549, 36.45566]]]}, 'attributes': {}}","@COPE Normal que  Joaqui se haya puesto como un cangrejo macho al ver estás imágenes, son realmente duras que nos r… https://t.co/ZRkVqGdEva",El,España,Puerto Real,"(-6.257913, 36.45566)",Andalucía,yes,['cangrejo'],108.0,0.0,1.76,20.03,99.0,0.0,"['Pescado, moluscos y marisco']",male,Neutral
28,28,28,28,58,66,2019-04-22 05:46:41.000,1.1202022418378834e+18,1.1202022418378834e+18,es,"{'id': 'adc69cb209e16803', 'url': 'https://api.twitter.com/1.1/geo/id/adc69cb209e16803.json', 'place_type': 'city', 'name': 'Pinto', 'full_name': 'Pinto, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.746733, 40.199234], [-3.746733, 40.292807], [-3.622605, 40.292807], [-3.622605, 40.199234]]]}, 'attributes': {}}",Como todos los #Lunes aprovecha y pide tu #pizza con un 50% de DTO directo. Puedes elegir tu especialidad favorita… https://t.co/kT9pl3du4N,name,España,Pinto,"(-3.746733, 40.199234)",Madrid,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,['Comida rapida'],,Neutral
29,29,29,29,59,67,2019-04-22 05:48:13.000,1.1202026277892628e+18,1.1202026277892628e+18,es,"{'id': '56933d34eb0f964a', 'url': 'https://api.twitter.com/1.1/geo/id/56933d34eb0f964a.json', 'place_type': 'city', 'name': 'Albacete', 'full_name': 'Albacete, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.181299, 38.672083], [-2.181299, 39.186567], [-1.62259, 39.186567], [-1.62259, 38.672083]]]}, 'attributes': {}}",Desde que me he hecho el mejunje de cebolla mi pelo es GOALS y ya no tengo ganas de marcarme un Britney Spears. https://t.co/zAh6PyH0Za,,España,Albacete,"(-2.181299, 38.672083)",Castilla la Mancha,yes,['cebolla'],26.0,5.3,0.0,1.125,0.0,1.8,['Vegetales'],female,Neutral
30,30,30,30,60,68,2019-04-22 05:50:28.000,1.1202031929046876e+18,1.1202031929046876e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Llevo con mono de aguacate varias semanas, y ayer por fin en el supermercado había con la etiqueta de ""origen Españ… https://t.co/DfLTvn5PFI",Juande,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['aguacate'],137.0,0.4,12.0,1.5,0.0,6.3,['Vegetales'],male,Positive
31,31,31,31,64,72,2019-04-22 06:01:55.000,1.1202060774197658e+18,1.1202060774197658e+18,es,"{'id': 'cb8a127ab435e522', 'url': 'https://api.twitter.com/1.1/geo/id/cb8a127ab435e522.json', 'place_type': 'city', 'name': 'Illescas', 'full_name': 'Illescas, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.913754, 40.08937], [-3.913754, 40.177295], [-3.771153, 40.177295], [-3.771153, 40.08937]]]}, 'attributes': {}}","De Lunes a Jueves, ambos inclusive, puedes disfrutar de una #pizza desde tan sólo 4,95€*
Recuerda que la #oferta es… https://t.co/0yElJdryNM",name,España,Illescas,"(-3.913754, 40.08937)",Castilla la Mancha,yes,"['pizza', 'fruta']",584.0,72.2,9.9,9.1,16.0,2.8,"['Comida rapida', 'Frutas']",,Positive
32,32,32,32,67,75,2019-04-22 06:14:22.000,1.1202092104851496e+18,1.1202092104851496e+18,es,"{'id': 'cbdb0e7018443220', 'url': 'https://api.twitter.com/1.1/geo/id/cbdb0e7018443220.json', 'place_type': 'city', 'name': 'Murcia', 'full_name': 'Murcia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.385233, 37.715968], [-1.385233, 38.117714], [-0.850358, 38.117714], [-0.850358, 37.715968]]]}, 'attributes': {}}","@sanchorro90 Se fue de luna de miel a Nueva Zelanda y no a Australia. Vamos a no mentir en tweet serios, pa favoh.",Salva,España,Murcia,"(-1.385233, 37.715968)",Murcia,yes,['miel'],315.0,76.8,0.0,0.5,0.0,0.0,['Dulces'],male,Neutral
33,33,33,33,69,78,2019-04-22 06:22:08.000,1.120211161860006e+18,1.120211161860006e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@rebeca_reguero Pasote de tarta,muy currada,enhorabuena #abellanyapuedevotar #LaJunglaMayorDeEdad… https://t.co/7dHxt4sQjz",el,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['tarta'],401.0,49.2,20.2,5.2,101.3,1.2,['Dulces'],male,Neutral
