,Unnamed: 0,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood
232,279,2019-04-15 10:05:22.000,1.1177306265668568e+18,1.1177306265668568e+18,es,"{'id': '3afc29d1fe76301f', 'url': 'https://api.twitter.com/1.1/geo/id/3afc29d1fe76301f.json', 'place_type': 'city', 'name': 'Zaragoza', 'full_name': 'Zaragoza, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.174093, 41.451835], [-1.174093, 41.931438], [-0.680572, 41.931438], [-0.680572, 41.451835]]]}, 'attributes': {}}",Tengo un problema con las torrijas,"{'id': 506107648, 'id_str': '506107648', 'name': 'Sof', 'screen_name': 'sofita_098', 'location': ' 5 mayo 2016', 'url': 'http://instagram.com/sofsnows', 'description': 'I just wanna feel something real', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 1117, 'friends_count': 812, 'listed_count': 5, 'favourites_count': 9497, 'statuses_count': 16865, 'created_at': 'Mon Feb 27 16:59:06 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '35D1E6', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '9A21EB', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1089136445669937152/ffJzhPOp_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1089136445669937152/ffJzhPOp_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/506107648/1512852613', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Zaragoza,"(-1.174093, 41.451835)",Aragón,yes
235,282,2019-04-15 10:07:44.000,1.1177312218770104e+18,1.1177312218770104e+18,es,"{'id': '270941865e47a044', 'url': 'https://api.twitter.com/1.1/geo/id/270941865e47a044.json', 'place_type': 'city', 'name': 'Almoradí', 'full_name': 'Almoradí, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.829075, 38.063374], [-0.829075, 38.130589], [-0.761938, 38.130589], [-0.761938, 38.063374]]]}, 'attributes': {}}",En España son comunes las procesiones y las tardes de mona y chocolate. ¿Pero cómo celebran otras partes del mundo… https://t.co/GHK2iNyeRC,"{'id': 1557913292, 'id_str': '1557913292', 'name': 'Lauren Izquierdo', 'screen_name': 'laurenizquierd0', 'location': 'Talla treinta y ocho', 'url': 'http://laurenizquierdo.com', 'description': 'Periodista, blogger o algo de eso. 📝RJ de cultura en @hoymagazine; R de moda en @modacalles. Escribo sobre moda, artes, y un poco sobre lo que me da la gana.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 788, 'friends_count': 515, 'listed_count': 32, 'favourites_count': 39119, 'statuses_count': 55943, 'created_at': 'Sun Jun 30 12:00:22 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'F58EA8', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1114893597906743297/GACEdHDZ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1114893597906743297/GACEdHDZ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1557913292/1554646323', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Almoradí,"(-0.829075, 38.063374)",Aragón,yes
236,283,2019-04-15 10:08:31.000,1.1177314206702346e+18,1.1177314206702346e+18,es,"{'id': '16d7e4bdce732b26', 'url': 'https://api.twitter.com/1.1/geo/id/16d7e4bdce732b26.json', 'place_type': 'city', 'name': 'Lloret de Mar', 'full_name': 'Lloret de Mar, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.775933, 41.686311], [2.775933, 41.762839], [2.897042, 41.762839], [2.897042, 41.686311]]]}, 'attributes': {}}",El nacido de cuna por ahí.A gastarsecla pasta.,"{'id': 1072945365807230976, 'id_str': '1072945365807230976', 'name': 'maria', 'screen_name': 'maria38911760', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 106, 'friends_count': 203, 'listed_count': 0, 'favourites_count': 23515, 'statuses_count': 12344, 'created_at': 'Wed Dec 12 20:04:44 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Lloret de Mar,"(2.775933, 41.686311)",Madrid,yes
237,284,2019-04-15 10:10:39.000,1.1177319575117864e+18,1.1177319575117864e+18,es,"{'id': '2361c7fb59f4b3d2', 'url': 'https://api.twitter.com/1.1/geo/id/2361c7fb59f4b3d2.json', 'place_type': 'city', 'name': 'Irun', 'full_name': 'Irun, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.852136, 43.285883], [-1.852136, 43.355479], [-1.729042, 43.355479], [-1.729042, 43.285883]]]}, 'attributes': {}}","@LongedVoid Ese pavo me suena, quién era o qué pasó","{'id': 381578395, 'id_str': '381578395', 'name': '🌸Nemui🌻', 'screen_name': 'IridiscentGurl', 'location': 'Españita y Francia', 'url': 'https://www.instagram.com/iridiscentmoon/?hl=es', 'description': 'Translator wannabe, en tu tumba RIP en la mía THICC. Hablo 5 idiomas: español, francés, inglés, alemán y el de las hostias', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 387, 'friends_count': 312, 'listed_count': 14, 'favourites_count': 1554, 'statuses_count': 118234, 'created_at': 'Wed Sep 28 15:35:35 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': 'F5ABB5', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '05FFDE', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1102950079302787072/XbruoTFo_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1102950079302787072/XbruoTFo_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/381578395/1494927439', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Irun,"(-1.852136, 43.285883)",Castilla la Mancha,yes
238,285,2019-04-15 10:11:08.000,1.1177320790584689e+18,1.1177320790584689e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","¡Empezamos con ganas la semana! 😝¿Qué os parecen las samosas de patata y guisante para este lunes? 💪
Las encuentras… https://t.co/kjr9cydlak","{'id': 3253379423, 'id_str': '3253379423', 'name': 'Rest. Benares Madrid', 'screen_name': 'BenaresMadrid', 'location': 'C/ Zurbano 5, Madrid', 'url': 'http://www.benaresmadrid.com/', 'description': 'Cocina India de autor. Producto local de alta calidad con especias y técnicas indias. Dirige el Chef indio Estrella Michelin @AtulKochhar Telf:913198716', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1390, 'friends_count': 494, 'listed_count': 50, 'favourites_count': 1144, 'statuses_count': 1516, 'created_at': 'Thu May 14 09:45:26 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFE4C4', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'FA743E', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/908666750820081665/V2rjxyoq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/908666750820081665/V2rjxyoq_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3253379423/1447863064', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes
241,290,2019-04-15 10:19:02.000,1.117734067255034e+18,1.117734067255034e+18,es,"{'id': '358220cb0584bbe3', 'url': 'https://api.twitter.com/1.1/geo/id/358220cb0584bbe3.json', 'place_type': 'city', 'name': 'Cádiz', 'full_name': 'Cádiz, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.317663, 36.441775], [-6.317663, 36.543179], [-6.225463, 36.543179], [-6.225463, 36.441775]]]}, 'attributes': {}}",@Paaaatriiciia No está hecha la miel para la boca del asno,"{'id': 481381963, 'id_str': '481381963', 'name': 'Pedro  Palomino~Rendón Moreno ∆', 'screen_name': 'PedroPal93', 'location': 'Cadiz', 'url': None, 'description': 'Gaditano del 93.\nSoy de esa raza, un pedacito de mayúsculas culturas// \nAmare et sapere vix deo conceditur//\nOpositor a ⚓ 🇪🇸//\nCádiz.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 586, 'friends_count': 2107, 'listed_count': 12, 'favourites_count': 23593, 'statuses_count': 39943, 'created_at': 'Thu Feb 02 17:42:35 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '00B315', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1112455107537522688/7EmArmry_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1112455107537522688/7EmArmry_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/481381963/1535034399', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Cádiz,"(-6.317663, 36.441775)",Andalucía,yes
242,291,2019-04-15 10:19:49.000,1.1177342651968224e+18,1.1177342651968224e+18,es,"{'id': 'f3e29c4c744f3625', 'url': 'https://api.twitter.com/1.1/geo/id/f3e29c4c744f3625.json', 'place_type': 'admin', 'name': 'Barcelona', 'full_name': 'Barcelona, Cataluña', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[1.360618, 41.192727], [1.360618, 42.323449], [2.7779499999999997, 42.323449], [2.7779499999999997, 41.192727]]]}, 'attributes': {}}",📈 Datos sobre la evolución del gasto de carne en los hogares catalanes.,"{'id': 125169616, 'id_str': '125169616', 'name': 'Pol Moragas', 'screen_name': 'polmoragas', 'location': 'Spain', 'url': None, 'description': '✈️🌎🌍🌏 Here, own opinions.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1251, 'friends_count': 368, 'listed_count': 25, 'favourites_count': 3904, 'statuses_count': 2352, 'created_at': 'Sun Mar 21 23:15:42 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'E90C0C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EDA02D', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1087822969991319552/8Srh5tG0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1087822969991319552/8Srh5tG0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/125169616/1534745003', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Barcelona,"(1.360618, 41.192727)",Cataluña,yes
247,296,2019-04-15 10:21:48.000,1.1177347635639748e+18,1.1177347635639748e+18,es,"{'id': '5529f8c9e6c0e464', 'url': 'https://api.twitter.com/1.1/geo/id/5529f8c9e6c0e464.json', 'place_type': 'city', 'name': 'Autol', 'full_name': 'Autol, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.035036, 42.133592], [-2.035036, 42.273543], [-1.920221, 42.273543], [-1.920221, 42.133592]]]}, 'attributes': {}}","Apuesta por mi recoge la pasta, mi pecho un horno","{'id': 497321013, 'id_str': '497321013', 'name': 'Litos', 'screen_name': 'valaka_', 'location': 'La Rioja, España', 'url': None, 'description': '🇨🇴 🇪🇸', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 265, 'friends_count': 649, 'listed_count': 0, 'favourites_count': 10054, 'statuses_count': 15960, 'created_at': 'Sun Feb 19 21:24:16 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '93CC29', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '42AD49', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1117054705631465474/WylZhf08_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1117054705631465474/WylZhf08_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/497321013/1550415284', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Autol,"(-2.035036, 42.133592)",Castilla y León,yes
249,299,2019-04-15 10:22:29.000,1.1177349323805532e+18,1.1177349323805532e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@Icake4U Más pasta 💖,"{'id': 31100007, 'id_str': '31100007', 'name': 'Zeus', 'screen_name': 'ZeusLaand', 'location': 'Madrid, Spain', 'url': 'http://www.instagram.com/zeuslaand', 'description': 'Actor, dirección, guionista, creativo, ¡lo que se tercie! Amo el arte. Gamer, cinéfilo, seriéfilo y muchos filos. Creativo & Brand Manager @lacometatv', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 6317, 'friends_count': 1276, 'listed_count': 25, 'favourites_count': 43086, 'statuses_count': 12958, 'created_at': 'Tue Apr 14 11:15:10 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '19CF86', 'profile_sidebar_border_color': '181A1E', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '1A7E89', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1115186274560815104/P0LhRRNZ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1115186274560815104/P0LhRRNZ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/31100007/1549192930', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes
250,301,2019-04-15 10:24:22.000,1.1177354079139758e+18,1.1177354079139758e+18,es,"{'id': '3a9c654a445000f6', 'url': 'https://api.twitter.com/1.1/geo/id/3a9c654a445000f6.json', 'place_type': 'city', 'name': 'Getafe', 'full_name': 'Getafe, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.761318, 40.266415], [-3.761318, 40.334686], [-3.570016, 40.334686], [-3.570016, 40.266415]]]}, 'attributes': {}}",El capirote más aplastado que una torrija del Mercadona.,"{'id': 901937041, 'id_str': '901937041', 'name': 'Salva Rodríguez #Daenerys', 'screen_name': 'salvarodriguezr', 'location': 'London, England', 'url': None, 'description': 'De Cádiz del 89 | Chef based in London | Buiza |Cofrade | Vegetariano | Viajero empedernido | Mochilero | Animalista | ES🇪🇸/EN🇬🇧/GE🇩🇪', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 638, 'friends_count': 1192, 'listed_count': 9, 'favourites_count': 5600, 'statuses_count': 35216, 'created_at': 'Wed Oct 24 14:27:45 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F4740C', 'profile_text_color': 'F9D418', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1093560467577098240/_KRzD1t__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1093560467577098240/_KRzD1t__normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/901937041/1554219503', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Getafe,"(-3.761318, 40.266415)",Pais Vasco,yes
251,302,2019-04-15 10:26:22.000,1.1177359117547396e+18,1.1177359117547396e+18,es,"{'id': 'ffb7261abbaa67ed', 'url': 'https://api.twitter.com/1.1/geo/id/ffb7261abbaa67ed.json', 'place_type': 'city', 'name': 'Dos Hermanas', 'full_name': 'Dos Hermanas, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.06368, 37.1481], [-6.06368, 37.361766], [-5.8836569999999995, 37.361766], [-5.8836569999999995, 37.1481]]]}, 'attributes': {}}",ayer vine tan ciega y dep que me duche y me eche chili gel en la cara pensando que era crema facial,"{'id': 2850493323, 'id_str': '2850493323', 'name': 'carmen?', 'screen_name': 'Bruhitscami', 'location': None, 'url': None, 'description': 'qué', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 476, 'friends_count': 304, 'listed_count': 2, 'favourites_count': 13324, 'statuses_count': 5706, 'created_at': 'Wed Oct 29 21:59:22 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1115674509359632384/C7lLoYE7_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1115674509359632384/C7lLoYE7_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2850493323/1554836716', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Dos Hermanas,"(-6.06368, 37.1481)",Madrid,yes
252,303,2019-04-15 10:26:59.000,1.117736068365914e+18,1.117736068365914e+18,es,"{'id': 'cbdb0e7018443220', 'url': 'https://api.twitter.com/1.1/geo/id/cbdb0e7018443220.json', 'place_type': 'city', 'name': 'Murcia', 'full_name': 'Murcia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.385233, 37.715968], [-1.385233, 38.117714], [-0.850358, 38.117714], [-0.850358, 37.715968]]]}, 'attributes': {}}","@tomateiberiko , algas, albahacas y bacalao. 🍅 @taullamurcia 
 📷 @pedro_twi https://t.co/y8ott7H5Rw","{'id': 137671496, 'id_str': '137671496', 'name': 'Julio Velandrino', 'screen_name': 'JulioVelandrino', 'location': 'Murcia, Región de Murcia', 'url': 'https://m.youtube.com/channel/UCr3MI1HrKtzXojUNIGh7Qiw', 'description': 'Chef en @taullamurcia. 👨🏻\u200d🍳 @TopChefA3 2015. Canal YouTube 👇🏻', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 4431, 'friends_count': 435, 'listed_count': 60, 'favourites_count': 26236, 'statuses_count': 11322, 'created_at': 'Tue Apr 27 11:57:08 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_tile': False, 'profile_link_color': '981CEB', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFF200', 'profile_text_color': '15BD06', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1117000679413952512/kd3btpjG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1117000679413952512/kd3btpjG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/137671496/1555069196', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Murcia,"(-1.385233, 37.715968)",Murcia,yes
253,304,2019-04-15 10:27:31.000,1.1177362019544964e+18,1.1177362019544964e+18,es,"{'id': '3a9c654a445000f6', 'url': 'https://api.twitter.com/1.1/geo/id/3a9c654a445000f6.json', 'place_type': 'city', 'name': 'Getafe', 'full_name': 'Getafe, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.761318, 40.266415], [-3.761318, 40.334686], [-3.570016, 40.334686], [-3.570016, 40.266415]]]}, 'attributes': {}}","Lunes de clásico.
Con la crema en el pecho! en Getafe, Madrid https://t.co/UJcffUhAxN","{'id': 71742575, 'id_str': '71742575', 'name': 'Junior Moreyra', 'screen_name': 'Jr_Leandro', 'location': 'Callao - Perú', 'url': None, 'description': 'Familia es Familia!\nAmigos✌ Salsa🎶Fútbol⚽', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 137, 'friends_count': 349, 'listed_count': 0, 'favourites_count': 24286, 'statuses_count': 716, 'created_at': 'Sat Sep 05 06:20:49 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1043983464536711171/wTpChjUh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1043983464536711171/wTpChjUh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/71742575/1537740029', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Getafe,"(-3.761318, 40.266415)",Madrid,yes
