,Unnamed: 0,Unnamed: 0.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías
119,242,289,2019-04-22 10:16:50.000,1.1202702280830852e+18,1.1202702280830852e+18,es,"{'id': 'cd43ea85d651af92', 'url': 'https://api.twitter.com/1.1/geo/id/cd43ea85d651af92.json', 'place_type': 'city', 'name': 'Bilbao', 'full_name': 'Bilbao, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.98601, 43.213654], [-2.98601, 43.290145], [-2.880325, 43.290145], [-2.880325, 43.213654]]]}, 'attributes': {}}","Que os parece nuestro ""Rincón del Queso 🐀🐁??
No hay mejor maridaje para uno de nuestros Vermouths que un picoteo de… https://t.co/PVO00eDR8m","{'id': 739182398231957504, 'id_str': '739182398231957504', 'name': 'Bar txominElRinconDelVermout', 'screen_name': 'BarTxomin', 'location': 'Mungia, España', 'url': None, 'description': 'Lo que siempre quisimos,cuando tu trabajo es tu pasión,se convierte en placer!!!', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 87, 'friends_count': 202, 'listed_count': 2, 'favourites_count': 558, 'statuses_count': 466, 'created_at': 'Sat Jun 04 19:49:51 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/844459092911538176/36m0xEx2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/844459092911538176/36m0xEx2_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/739182398231957504/1465119252', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Bilbao,"(-2.98601, 43.213654)",Pais Vasco,yes,['Queso'],450.0,0.51,34.0,35.77,74.4,0.0,['Productos lacteos']
120,243,290,2019-04-22 10:19:16.000,1.1202708414287052e+18,1.1202708414287052e+18,es,"{'id': '25bc24f4aecd0869', 'url': 'https://api.twitter.com/1.1/geo/id/25bc24f4aecd0869.json', 'place_type': 'city', 'name': 'Azagra', 'full_name': 'Azagra, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.9219439999999999, 42.250286], [-1.9219439999999999, 42.340438], [-1.838025, 42.340438], [-1.838025, 42.250286]]]}, 'attributes': {}}",Puto capítulo que te deja la miel en los labios 😐,"{'id': 2504974409, 'id_str': '2504974409', 'name': 'Ruiizicooo', 'screen_name': 'Ruiizicooo', 'location': 'Azagra, Nafarroa', 'url': None, 'description': 'Mi hermano, mi gran ángel 👨\u200d👦💓😇                                            Las cosas claras y el techno oscuro. Intento de informático. Kick boxing - K1🥊💪', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 236, 'friends_count': 210, 'listed_count': 0, 'favourites_count': 8742, 'statuses_count': 11672, 'created_at': 'Wed Apr 23 23:08:50 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1102314104482603008/bjWuCacS_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1102314104482603008/bjWuCacS_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2504974409/1528239326', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Azagra,"(-1.9219439999999999, 42.250286)",Navarra,yes,['miel'],315.0,76.8,0.0,0.5,0.0,0.0,['Dulces']
121,244,291,2019-04-22 10:19:44.000,1.1202709559751476e+18,1.1202709559751476e+18,es,"{'id': 'ceec373fb56cf49c', 'url': 'https://api.twitter.com/1.1/geo/id/ceec373fb56cf49c.json', 'place_type': 'city', 'name': 'Torre-Pacheco', 'full_name': 'Torre-Pacheco, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.07611, 37.720162], [-1.07611, 37.848978], [-0.850463, 37.848978], [-0.850463, 37.720162]]]}, 'attributes': {}}","En las fiestas de El Paso, en Torre Pacheco, estamos moliendo trigo para unas buenas migas https://t.co/6fwXrtRT3d","{'id': 3078328067, 'id_str': '3078328067', 'name': 'Molinos TorrePacheco', 'screen_name': 'velerosdetierra', 'location': 'Torre-Pacheco (Murcia) España.', 'url': None, 'description': 'Los molinos de viento constituyen, aún  hoy en día, las construcciones más características del  paisaje de la comarca del Campo de Cartagena-Mar Menor.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 186, 'friends_count': 72, 'listed_count': 1, 'favourites_count': 62, 'statuses_count': 166, 'created_at': 'Sat Mar 07 23:14:12 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/576058081454477312/KMPur_mM_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/576058081454477312/KMPur_mM_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3078328067/1426239844', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Torre-Pacheco,"(-1.07611, 37.720162)",Murcia,yes,['trigo'],314.0,122.0,4.0,11.7,0.0,10.3,['Cereales y derivados']
122,245,292,2019-04-22 10:20:07.000,1.1202710525742204e+18,1.1202710525742204e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",@LaBarbaDeAdrian quien habrá hecho ese pack de stickers tan bomba debe ser una piba muy crema,"{'id': 44115706, 'id_str': '44115706', 'name': '𝕽𝖊𝖎𝖓𝖆 𝕻𝖊𝖕𝖎𝖆𝖉𝖆🇮🇨🥑', 'screen_name': 'RayxSanz', 'location': 'Tenerife ~ Barcelona', 'url': 'https://www.instagram.com/RayNTG', 'description': 'Postproducción de sonido e imagen en cine.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 3166, 'friends_count': 233, 'listed_count': 109, 'favourites_count': 42863, 'statuses_count': 39247, 'created_at': 'Tue Jun 02 13:18:11 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FF96D5', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': 'F5ABB5', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'C6FFB8', 'profile_text_color': '8AFFF9', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1005182344049938432/0c257rwT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1005182344049938432/0c257rwT_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/44115706/1473438725', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['crema'],159.0,22.3,5.36,4.9,120.0,0.3,['Productos lacteos']
123,251,300,2019-04-22 10:23:55.000,1.1202720120799684e+18,1.1202720120799684e+18,es,"{'id': '0b9876f86cd1a381', 'url': 'https://api.twitter.com/1.1/geo/id/0b9876f86cd1a381.json', 'place_type': 'city', 'name': 'Parla', 'full_name': 'Parla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.8075200000000002, 40.202103], [-3.8075200000000002, 40.255894], [-3.733381, 40.255894], [-3.733381, 40.202103]]]}, 'attributes': {}}",Esta cerveza esta cabreada con algo...,"{'id': 4857680453, 'id_str': '4857680453', 'name': 'Vandit-Angel', 'screen_name': 'VanditAngel', 'location': 'Númenor', 'url': 'https://www.latostadora.com/regalos/?tienda=vandit&ord=reciente', 'description': 'Apasionado del mundo Gamer,animales,deporte y alguna cosa mas seguro. #GraphicDesigner | #logo | FatherDog.\nhttps://www.behance.net/vanditdesigns', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 326, 'friends_count': 395, 'listed_count': 6, 'favourites_count': 13822, 'statuses_count': 17846, 'created_at': 'Thu Jan 28 16:05:24 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme16/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme16/bg.gif', 'profile_background_tile': False, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/777109200094781440/77epQ3y8_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/777109200094781440/77epQ3y8_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4857680453/1553595667', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Parla,"(-3.8075200000000002, 40.202103)",Madrid,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,['Bebidas Alcoholicas']
124,252,301,2019-04-22 10:26:54.000,1.1202727595259208e+18,1.1202727595259208e+18,es,"{'id': '2e858e47881ddc48', 'url': 'https://api.twitter.com/1.1/geo/id/2e858e47881ddc48.json', 'place_type': 'city', 'name': 'Alicante', 'full_name': 'Alicante, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.6564329999999999, 38.160348], [-0.6564329999999999, 38.537463], [-0.37460899999999997, 38.537463], [-0.37460899999999997, 38.160348]]]}, 'attributes': {}}",Me caso con quien me traiga pizza a casa,"{'id': 1063240160, 'id_str': '1063240160', 'name': 'Fenicha for Pauloka 🦇', 'screen_name': 'pauuloka', 'location': 'Alicante, Spain', 'url': 'https://www.instagram.com/pauuloka', 'description': 'No soy borde, es que tú eres gilipollas. ✨Solía estudiar artes, ahora Relaciones Internacionales en la UA. 💐🌷Cuidadito conmigo que soy Aries.😈', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 657, 'friends_count': 174, 'listed_count': 15, 'favourites_count': 15412, 'statuses_count': 35049, 'created_at': 'Sat Jan 05 15:25:14 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '352726', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': 'D02B55', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1101025775342571520/mL-kvYOL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1101025775342571520/mL-kvYOL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1063240160/1551339944', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Alicante,"(-0.6564329999999999, 38.160348)",Comunidad Valenciana,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,['Comida rapida']
125,253,302,2019-04-22 10:27:22.000,1.120272877201363e+18,1.120272877201363e+18,es,"{'id': 'ea520f3528c9b3e4', 'url': 'https://api.twitter.com/1.1/geo/id/ea520f3528c9b3e4.json', 'place_type': 'admin', 'name': 'Madrid', 'full_name': 'Madrid, Comunidad de Madrid', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.579175, 39.884537], [-4.579175, 41.164911], [-3.053132, 41.164911], [-3.053132, 39.884537]]]}, 'attributes': {}}",Hacer la cerveza sin trucos y sin prisas es respetar la birra y el planeta. ¡Brindemos por la pachamama! ¡Feliz… https://t.co/61YwXgwNKQ,"{'id': 972223735, 'id_str': '972223735', 'name': 'Cervezas La Virgen', 'screen_name': 'CervezaLaVirgen', 'location': 'Las Rozas de Madrid, España', 'url': 'http://www.cervezaslavirgen.com', 'description': 'Perfil oficial de Cervezas La Virgen. Hecha con amor desde 2011. Sin trucos y sin prisas. Siguiendo a Cervezas La Virgen, confirmas que eres mayor de 18 años.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 6602, 'friends_count': 890, 'listed_count': 190, 'favourites_count': 7372, 'statuses_count': 3888, 'created_at': 'Mon Nov 26 15:54:24 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '2FC2EF', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/620981641889120256/s9hQeooJ_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/620981641889120256/s9hQeooJ_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/972223735/1553617876', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-4.579175, 39.884537)",Madrid,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,['Bebidas Alcoholicas']
126,254,303,2019-04-22 10:27:29.000,1.1202729085998204e+18,1.1202729085998204e+18,es,"{'id': 'c2444363da5080b2', 'url': 'https://api.twitter.com/1.1/geo/id/c2444363da5080b2.json', 'place_type': 'city', 'name': 'Manacor', 'full_name': 'Manacor, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.122824, 39.438542], [3.122824, 39.678878], [3.37589, 39.678878], [3.37589, 39.438542]]]}, 'attributes': {}}","@partido_salsa No,👎 te mato la cara, salsa salsa","{'id': 965673141891731457, 'id_str': '965673141891731457', 'name': 'QVEF Korea, anarcofeudalismo o muerte ☠️☠️☠️☠️', 'screen_name': 'QVEF3', 'location': 'Song-do', 'url': None, 'description': '봉건제가 될지도 모른다. Estamos aquí por las risas y el cachondeo. Algún meme y muchos chistes malos. Y moeee anarcofeudalista, el vasallo es tu señor. Paròdia', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 407, 'friends_count': 483, 'listed_count': 4, 'favourites_count': 10161, 'statuses_count': 10137, 'created_at': 'Mon Feb 19 19:43:13 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1103942787018444800/4reFnmKn_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1103942787018444800/4reFnmKn_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/965673141891731457/1519076438', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Spain,Manacor,"(3.122824, 39.438542)",Islas Baleares,yes,['salsa'],99.455,9.52,16.04,3.93,18.06,1.14,['Sopas']
127,256,306,2019-04-22 10:30:30.000,1.1202736658057871e+18,1.1202736658057871e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","HOY tenemos una ""LASAÑA ESPECIAL"" 😉 ""LASAÑA DE SETAS, SALAME MILANO Y QUESO FONTINA""... NO TE LA PUEDES PERDER 🌺😀👍… https://t.co/zNKqhwUOQY","{'id': 2737019870, 'id_str': '2737019870', 'name': 'Orso Matto', 'screen_name': 'Orsomatto35', 'location': 'Calle Gaztambide 35 Madrid', 'url': 'http://www.orsomatto.com', 'description': 'Ha llegado a Madrid OrsoMatto la única Piadinería de Madrid donde podrás disfrutar de autenticas Piadinas romañolas elaboradas con los mejores ingredientes', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 70, 'friends_count': 54, 'listed_count': 10, 'favourites_count': 21, 'statuses_count': 1747, 'created_at': 'Sat Aug 16 11:14:58 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/509243419818864640/IG0ZaCos_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/509243419818864640/IG0ZaCos_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2737019870/1410248616', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['QUESO', 'SETAS']",476.0,8.51,34.3,37.57,74.4,0.0,"['Productos lacteos', 'Vegetales']"
128,257,307,2019-04-22 10:30:45.000,1.120273727953023e+18,1.120273727953023e+18,es,"{'id': '70634e02c27d0b0b', 'url': 'https://api.twitter.com/1.1/geo/id/70634e02c27d0b0b.json', 'place_type': 'city', 'name': 'Alcázar de San Juan', 'full_name': 'Alcázar de San Juan, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.369584, 39.100755], [-3.369584, 39.475795], [-3.093743, 39.475795], [-3.093743, 39.100755]]]}, 'attributes': {}}",eso vale con el queso en tarrinas pero con guacamole?? qputo asco,"{'id': 960116785130491904, 'id_str': '960116785130491904', 'name': 'andreagucci', 'screen_name': '_andreagucci', 'location': None, 'url': 'https://www.instagram.com/p/BdNVHw7h5uh/', 'description': 'dme q m quieres q se m olvida', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 204, 'friends_count': 146, 'listed_count': 0, 'favourites_count': 1179, 'statuses_count': 557, 'created_at': 'Sun Feb 04 11:44:14 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1120067859097559041/1a9-HfDs_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1120067859097559041/1a9-HfDs_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/960116785130491904/1555396761', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Alcázar de San Juan,"(-3.369584, 39.100755)",Castilla la Mancha,yes,['queso'],450.0,0.51,34.0,35.77,74.4,0.0,['Productos lacteos']
129,259,309,2019-04-22 10:31:04.000,1.1202738105304146e+18,1.1202738105304146e+18,es,"{'id': '90f0f1755d340c53', 'url': 'https://api.twitter.com/1.1/geo/id/90f0f1755d340c53.json', 'place_type': 'city', 'name': 'Zamora', 'full_name': 'Zamora, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.977119, 41.458364], [-5.977119, 41.574064], [-5.635171, 41.574064], [-5.635171, 41.458364]]]}, 'attributes': {}}",Soy la única a la que no le gustan las torrijas??,"{'id': 817445005056950272, 'id_str': '817445005056950272', 'name': 'goddess\U0001f9e0🖤', 'screen_name': 'jimenamacre', 'location': 'Paradise, IN', 'url': None, 'description': 'hay una risa haciéndome cosquillas en el corazón', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 317, 'friends_count': 320, 'listed_count': 0, 'favourites_count': 7418, 'statuses_count': 3683, 'created_at': 'Fri Jan 06 18:57:31 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1072520033035796480/yU0T0DFk_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1072520033035796480/yU0T0DFk_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/817445005056950272/1534154940', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Zamora,"(-5.977119, 41.458364)",Castilla y León,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']"
130,260,310,2019-04-22 10:31:40.000,1.1202739593191096e+18,1.1202739593191096e+18,es,"{'id': 'c52827ebd9bfe563', 'url': 'https://api.twitter.com/1.1/geo/id/c52827ebd9bfe563.json', 'place_type': 'city', 'name': 'Jerez de la Frontera', 'full_name': 'Jerez de la Frontera, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.306111, 36.516968], [-6.306111, 36.864413], [-5.455137, 36.864413], [-5.455137, 36.516968]]]}, 'attributes': {}}","Y dale la burra al trigo con decirle a la gente lo que debe o no debe hacer, eso si es fascismo","{'id': 115673967, 'id_str': '115673967', 'name': 'Vladimir lope', 'screen_name': 'lope9', 'location': None, 'url': None, 'description': 'CULTO AL BAR!! generacion del 92 Madridista desde que tengo uso de Pasión, era campo atrás!!!!! 92,48', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 289, 'friends_count': 479, 'listed_count': 3, 'favourites_count': 856, 'statuses_count': 32020, 'created_at': 'Fri Feb 19 14:18:09 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C6E2EE', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_tile': False, 'profile_link_color': '1F98C7', 'profile_sidebar_border_color': 'C6E2EE', 'profile_sidebar_fill_color': 'DAECF4', 'profile_text_color': '663B12', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1025899538148720640/UC_oXI0y_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1025899538148720640/UC_oXI0y_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/115673967/1414369662', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Jerez de la Frontera,"(-6.306111, 36.516968)",Andalucía,yes,['trigo'],314.0,122.0,4.0,11.7,0.0,10.3,['Cereales y derivados']
